-20.202482,-110.93982,-42.332054,-52.831078,-88.03676,32.15257,-61.134403,-87.338585,100.24774,4.986433,65.82977,-260.41074,105.41428,-4.500975,48.657078,0.010975599,52.410824,-6.718425,69.76053,-109.77824,29.042952,-1.9091609,75.35749,-61.666103,142.21739,-108.52723,-283.36014,-139.06601,1.12532,-197.99547,136.15642,-24.998001,-112.08431,27.780602,-146.82263,-52.858894,-7.4868813,-3.7904882,233.6712,-23.988747,9.697018,-226.62611,156.36821,40.143913,47.69603,81.06513,-84.58311,-268.75412,95.70484,-119.76782,56.628716,-225.14482,103.5849,-31.099007,109.87907,124.781586,99.32137,-13.587137,68.98397,-29.91806,108.065384,-43.91965,105.48601,71.17041,-66.12917,-6.0133038,44.52795,-128.98523,58.627693,-81.759514,-140.89409,129.08752
59.48153,103.034706,-78.1495,208.09105,-13.969872,65.01811,-35.38932,-105.27888,70.99468,-23.799538,20.50284,-235.20934,-55.439102,-80.08814,0.09815383,-229.21138,124.8971,0.54488015,21.445673,-27.04564,95.763214,-92.94802,55.758865,18.993801,31.366161,-50.80124,-44.60448,-0.9737296,74.09096,-49.59094,-44.97945,-25.289076,-106.98172,-9.455134,-7.8371153,-25.771294,-202.51575,-146.38077,193.63771,8.941523,184.5313,-76.525826,82.421326,123.44178,-132.942,109.272514,80.19167,-6.989821,109.53276,-169.53546,73.72316,78.0038,72.06192,-22.252262,260.8389,-43.890793,150.49202,-8.322618,-109.58741,-22.301073,-46.494965,-226.68677,362.02423,-48.493813,-50.056747,-77.87883,-171.0962,-38.55121,2.8633494,54.797993,175.86162,-10.436553
158.59595,35.35704,-86.08066,139.12444,-137.10748,130.28976,41.499672,-12.468748,16.61562,31.258888,-5.4626727,-162.67546,24.05768,-67.59827,76.77314,-217.74913,-21.571138,-33.173424,72.17762,9.5117655,191.69464,-8.038715,8.904435,123.87318,-97.75911,5.3806095,-108.17735,-31.553724,-15.444196,-139.51868,-28.821161,176.79887,-28.431501,-204.95174,-57.982304,-69.41298,-68.45878,-177.2665,161.15994,45.56939,94.57505,-107.905174,104.10639,239.89998,-110.70696,206.56276,23.768412,67.099625,133.58334,-248.4521,108.35911,9.010839,163.19005,-94.2191,67.73944,71.91707,188.94958,-68.01352,-210.96625,-157.95341,-9.952923,-118.00444,272.41037,-51.260376,-41.392277,-33.825157,-34.263763,-16.092989,-127.78942,-15.151271,36.969482,41.292336
118.62687,115.99555,-37.5556,128.88687,-109.22591,38.248077,103.90961,-69.933495,51.006805,68.07169,-31.062077,-88.22824,21.724611,-86.71821,-35.02032,-156.5429,1.6182857,8.032196,9.856826,2.9155436,155.30373,60.775185,-26.409006,53.72242,-47.58593,44.674828,-158.71797,-91.73571,-6.7482815,-42.987503,3.1367946,62.25098,-26.077875,-175.96408,-73.678246,-128.24547,-32.196953,-92.5719,99.698135,149.62132,123.32423,-89.07233,89.731674,58.10332,-33.245068,191.61588,-54.727997,53.29416,203.27713,-122.064316,31.27304,-65.94362,135.2394,-54.782364,128.04193,66.9598,214.90112,-27.748068,-41.0751,-116.048355,-93.44383,-185.84517,210.44064,-82.5403,-100.64023,-71.528404,-51.80023,0.8697139,-138.1555,-36.623325,28.436756,21.677525
23.583055,-61.00136,-80.61285,77.95143,-12.357998,127.94976,43.498947,53.648922,-12.124962,-38.018246,50.344677,-228.17209,-9.414337,47.01413,52.729313,-301.41147,34.196564,-98.01481,13.019042,23.645943,207.35661,-163.17029,-69.88999,140.76402,-91.658615,8.876373,-97.938774,-19.146544,-4.7868767,-99.920334,-10.953112,-82.04454,14.761137,-146.3146,69.27641,-75.27864,-184.71039,-184.75807,147.10117,83.73004,121.62181,-210.68533,63.617058,75.9316,-154.19792,77.90651,25.112,-81.77006,181.78624,-186.62462,86.879776,34.58088,135.51497,4.610368,210.24435,60.056553,160.0035,-144.01929,-64.41257,-82.63453,-148.54439,-310.02826,197.76685,-73.562485,7.91311,68.107185,22.479172,-58.143333,11.333649,63.456223,60.194675,-2.3043735
149.52267,56.063587,-171.90314,175.40991,-96.0516,77.75849,140.01825,107.75432,59.931473,110.16816,-0.34401757,-142.422,78.03535,-48.46482,39.64881,-149.49191,-23.36272,33.930744,-82.38901,51.634155,43.692974,52.946167,-59.663734,89.82113,-33.493725,24.195522,-282.95084,-103.355156,-15.675006,-102.67415,-57.364075,-16.965141,95.06199,-208.35779,6.4986086,-55.98866,-139.1937,-101.88703,110.11067,81.57064,95.69866,-114.86451,69.1031,128.06213,14.974708,-37.23604,59.18166,-30.703457,212.58932,-78.15877,9.80797,-114.72168,171.40244,-116.26746,97.84566,36.551674,91.813385,-146.49693,-53.234898,-53.887466,-139.48923,-177.83719,140.58221,-226.88208,-80.705444,17.277897,69.92068,-16.991575,-76.49284,-33.330395,78.61737,52.84469
76.13592,30.319931,-75.55054,132.34389,-67.015495,79.00497,142.44086,85.01285,-13.113434,1.6820569,85.288826,-88.41992,-21.273706,6.3999114,20.853941,-276.11615,25.493843,-29.189285,-11.640499,47.122955,87.58893,11.060434,10.384368,136.03822,-37.742405,18.406631,-156.61543,-21.785007,-52.1054,-30.997135,-10.622063,17.489683,-39.816673,-172.1915,-38.746246,-95.20597,-88.60077,-84.748146,17.93976,74.2845,58.385326,-65.74987,127.65631,177.43898,-159.67502,130.49342,25.978594,-10.403268,125.68342,-127.77986,71.837006,-13.8111105,96.07316,35.967083,88.66298,-9.820025,101.59021,-106.54363,-36.290543,-48.89594,-69.56159,-154.54836,204.46527,-143.61662,-38.79032,30.939632,18.953186,-21.97183,-7.6202183,-19.591242,-5.648703,51.327637
138.8023,-25.067987,204.302,35.099705,-80.3148,2.4108639,109.20355,-44.93813,42.69048,86.899895,132.858,-187.85982,161.74675,-8.748234,-130.42883,-65.887726,63.472805,19.410604,11.46202,-28.059378,-34.894436,0.8799609,8.915491,165.84293,102.586975,-56.590958,-193.2103,-98.75362,-105.63857,-95.999916,28.314928,-66.98865,-182.93724,-186.98741,-83.45763,-154.45076,-156.66104,67.29621,217.1225,-54.131367,-19.655416,-143.17046,135.08992,129.0537,-25.87724,86.176315,-117.894554,-228.21622,124.81184,47.76326,113.809044,-137.20287,124.75612,115.704185,261.46982,50.945972,71.34132,-168.72649,-24.825272,46.852856,-7.955249,-125.787704,275.72873,1.1173153,82.24776,-0.73701715,-100.99759,91.1335,64.68119,-101.72549,89.99015,61.190853
17.755623,37.493923,-28.67615,85.856415,-75.6222,130.44016,26.381332,53.211327,70.72265,-4.6414647,93.05268,-143.80058,-97.80253,51.39292,-83.626854,-25.216755,45.18617,-55.456814,-29.414013,35.89052,169.85007,20.591364,61.080822,27.732325,-119.96243,-18.246094,-102.59104,-33.25432,2.3480906,-39.09139,-80.51046,-131.63358,-66.84122,-108.72161,72.479614,-222.20863,-81.484406,9.497887,143.37085,109.7047,196.81393,-79.23204,196.11787,119.29834,-68.38442,160.8517,-59.007572,-12.491843,134.07428,-239.82509,98.86111,-113.731476,209.80916,42.06521,153.25476,-22.724012,175.94705,-11.162358,-20.398632,-258.3853,-38.22113,-245.22734,194.70882,-66.77759,26.304897,-0.3306961,-95.78161,-151.5898,-7.234829,85.1049,63.380173,-10.967375
52.804493,11.4454155,-172.4833,199.5275,-33.449562,103.31052,-24.292288,-9.581515,1.180923,-27.655474,-91.76034,-288.9011,70.1722,19.414284,177.5009,-247.4854,9.027166,15.403938,-9.509894,65.35598,228.39265,-3.975628,-79.71885,176.9126,-160.55215,-16.409348,-197.03242,-126.34966,-4.8708396,-103.58121,38.807793,16.898901,72.95271,-239.38632,-1.1309862,-65.71835,-186.44089,-150.2817,202.41649,78.97135,96.17364,-244.3999,107.12367,160.64418,-58.091915,102.05875,60.61798,114.38195,195.74757,-53.588215,50.48761,-52.728683,118.27568,31.930187,127.97376,-75.97012,75.54341,-217.21518,-204.28024,-101.2069,-91.82108,-279.92075,241.47038,-91.14015,-54.73776,0.07148552,-79.70543,85.35307,-37.05401,-119.99514,5.747328,35.279488
19.648138,146.66779,91.07028,42.75076,-93.414696,76.68797,53.429718,-36.003307,-41.686954,-82.44559,-15.247032,-257.3625,-143.71658,-37.33962,-73.87022,-122.92371,73.825584,115.33938,-65.402824,43.623825,283.54636,-65.27519,-47.24538,75.90511,-47.616127,-80.25704,-87.468506,-56.058506,-16.451427,-172.15356,-98.27678,-25.517544,30.38153,-91.52335,-109.81255,-161.60281,-189.69644,-11.319726,186.25124,128.00465,54.185314,-157.33052,282.2874,163.16006,-158.00159,158.69476,-122.6171,-39.454063,-9.994269,-153.60167,90.932915,-103.975296,122.41646,12.631788,188.07224,-29.433554,136.40605,-29.21112,-18.276377,-109.778336,9.520996,-229.13669,263.68994,-11.955175,-26.548065,-110.15603,-76.27386,-62.836426,1.0906637,-67.68447,35.59788,-14.437578
37.821526,92.016975,-94.27852,51.95002,-140.59816,127.759674,-52.28928,-77.66351,61.94826,-63.18358,9.054918,-255.26534,67.71936,43.31115,15.711422,-123.66066,-1.6989961,80.31032,-28.844858,59.44249,78.55386,-31.962597,-38.68048,88.92785,-56.927334,-39.379955,-170.06967,-46.0418,-72.27329,-124.03477,-64.06423,-72.34547,-15.405544,-111.47102,-23.89787,-178.87251,-124.48233,-86.56581,103.39112,82.57579,141.83401,-44.19709,73.262825,98.92022,-8.558222,158.14325,-38.60405,-1.7346244,197.51775,-222.07796,42.10353,-26.438692,160.94933,-54.39077,106.84877,-63.90805,95.2617,-164.13963,-136.5532,-145.21988,-164.00803,-242.6169,283.93637,40.51939,-100.68723,-84.48688,-20.051403,5.8084345,-77.30249,-14.232511,37.29976,32.959286
102.71402,67.54918,-102.529526,138.17174,-171.08986,62.34036,52.049385,40.84689,64.91394,70.75557,-29.136122,-104.42105,29.649038,-66.710304,50.086517,-76.648056,-9.611172,67.670006,-55.70748,-9.122019,161.3682,130.86716,-28.54533,109.04029,-90.80966,7.949237,-260.20563,-119.39385,-60.29582,-64.198586,-35.392323,78.38002,47.617542,-159.17723,-3.279212,-140.64102,-76.53164,-99.5502,14.885497,120.75909,150.0886,-78.542336,96.00251,106.277954,-48.3108,162.26147,55.567066,102.84372,222.6749,-141.36562,89.74497,-28.275427,110.13131,-83.23367,139.1503,5.2789702,170.39975,-49.684795,-78.05821,-126.42246,-49.1352,-136.78908,190.50922,-122.56967,-2.0453727,32.573746,-28.501038,-19.211086,-127.67524,-6.621637,97.37199,1.2463851
61.708714,15.566221,38.71706,-28.544653,-125.698906,156.74489,82.08167,-162.9971,103.79224,14.679678,42.693462,-93.99839,58.288017,-176.20229,-93.35607,-144.30148,77.04553,12.419595,-101.618774,-23.487356,205.4799,0.006509304,41.060944,-47.31803,155.60724,-184.64131,-249.17435,-141.71022,-18.201248,-34.8263,63.08168,-76.351295,-106.63099,-40.01665,-65.62341,-224.8527,71.81408,13.950482,195.58406,-111.53195,165.22643,-259.11014,277.6424,157.77785,126.23791,62.608887,-136.3665,17.67161,125.3014,31.04738,93.78153,-36.56721,61.972992,-65.72572,2.9335794,144.3775,40.286285,-13.51622,-114.60032,-18.556623,87.998825,-45.227726,135.94118,68.438034,-87.39418,-5.132392,98.33012,30.532232,-17.250986,-6.926565,-89.87061,47.707363
-34.45188,124.46199,-10.508156,189.96053,-7.0472326,23.65367,-101.5646,-62.612392,104.47739,-114.32266,49.50844,-238.25975,-55.358543,-69.280495,15.301743,-175.51508,46.44659,8.382843,-34.139805,32.376076,46.872803,-7.561631,80.36514,126.775925,-9.855814,8.5262375,8.373806,-30.034416,-40.97519,-65.734604,-75.10418,-147.0666,-35.06506,70.61361,-15.047227,-80.44089,-170.41327,-133.78476,159.26309,68.42474,80.96009,-45.66202,72.33548,84.89149,-108.21059,82.025375,66.51591,-22.658504,110.70265,-300.4016,88.55047,-63.808205,178.03021,26.533123,266.11804,-35.12602,250.31094,-63.42929,-47.233635,-92.18632,-70.20232,-297.30728,277.16693,-103.50176,30.8816,-27.526756,-156.08153,18.133442,-67.51448,134.29582,174.23962,-10.566465
159.44716,17.678728,18.36362,94.574615,-129.291,94.097885,31.414082,-74.618576,74.88702,12.790169,73.55097,-132.44437,22.661613,-31.193834,30.026157,-174.50674,7.1620603,117.94968,-29.358273,-25.394728,112.41477,97.12969,-11.409621,87.02102,58.64169,-25.101908,-147.51718,-9.82747,8.405125,-20.056608,0.53991556,117.56215,-34.54685,-251.44174,24.33285,-89.87425,-95.2008,-30.339762,92.22541,107.38706,196.17337,-106.81044,117.94495,190.28221,-76.98357,157.39821,-27.720688,100.91754,191.44092,-122.963524,73.12226,-64.74941,12.593957,-91.02956,156.2079,34.51512,56.122086,4.2412357,-169.60408,-76.797264,-112.96213,-154.91779,192.98776,-44.263714,-61.887833,66.738335,40.659203,-59.50057,-34.57703,-105.07971,-31.248676,139.7828
118.15066,15.753012,-162.44289,98.570816,-132.81822,147.85918,-8.933958,95.050835,43.32279,22.009375,-78.94703,-172.89471,28.37232,-72.87764,-50.0287,-111.80703,-18.84731,-25.977654,20.70074,35.09828,235.13425,-36.178635,-30.7607,192.86682,-37.260353,-86.49323,-155.15984,-58.06597,-10.504013,-47.108856,-56.559277,-8.488632,-21.331581,-75.55865,-32.69697,-134.67769,-91.18825,-83.86111,109.75622,72.59133,140.43933,-74.10249,83.92057,3.7448142,25.769117,65.227234,75.30086,18.45849,187.53712,-138.24214,89.026855,-53.105198,88.847824,-42.178143,50.145596,-57.797173,119.78161,-107.63089,-125.15029,-125.9462,12.811686,-192.80643,211.2054,-78.50835,80.568695,-24.673908,75.28084,77.64099,-68.47443,3.1045384,-33.54872,-6.780677
87.07959,30.58756,-90.88064,73.650345,-76.44777,106.57455,8.629324,92.024574,32.60498,62.05335,-43.960106,-188.49474,49.123966,-27.434597,-117.853065,-51.955715,-38.16536,-23.033937,-0.20387793,-3.0172052,161.16464,-8.050774,-34.292923,122.22213,-14.675565,7.0752106,-223.29507,-46.235912,-62.598797,-42.584393,-26.165007,67.72941,14.062142,-149.2734,-41.003178,-130.5481,-58.131493,-42.395664,-1.421329,147.77058,65.15495,-77.1072,176.26364,69.835945,-54.44529,158.6163,91.21051,30.193163,222.83087,-62.892376,26.348604,-103.48395,84.70518,-4.503868,119.95353,-25.693823,85.74327,-113.16276,-27.327845,-88.368835,9.267996,-84.4862,278.7222,-127.36345,33.712498,-8.788221,5.5200524,46.466644,-93.201385,-109.26256,39.61459,37.74362
167.67007,69.17291,-48.791744,64.56311,-152.00574,79.346924,-16.648779,1.8938909,37.867683,94.10577,15.883046,-109.64049,51.63977,-10.8394,-13.703041,-120.83232,8.955101,9.282516,-6.547377,11.250693,250.45454,1.1283641,-43.101223,62.254593,-33.360245,0.7867974,-198.86943,-64.63505,-9.293629,-81.83668,27.251883,101.57411,-4.110157,-205.93613,-35.172794,-137.03969,-111.41518,-116.23259,-24.27627,106.96158,146.93121,-49.534637,62.122643,133.13695,-41.26362,110.04891,-0.2648599,95.26123,174.96286,-59.47994,33.52925,-13.979015,142.4134,-67.8274,89.32509,-11.434667,97.209564,-100.37469,-102.46846,-82.62004,-47.835453,-160.45073,201.37346,-37.76058,-58.968246,49.662544,-45.988716,-35.475925,-76.53412,-31.2379,65.875374,92.251205
152.71323,67.96462,-29.074545,-1.74827,-140.78654,48.33039,37.799145,17.251448,50.373238,35.91429,52.439594,-124.908714,87.79641,-67.31049,12.869207,-24.494438,-1.641458,95.57213,-29.336452,-13.88637,127.35443,69.06971,-20.43827,72.33182,-122.133675,-126.90437,-142.03595,-26.331505,-0.75274277,-70.200005,-98.94158,-21.114157,-22.74383,-145.51593,34.802494,-144.48747,-23.294321,-31.25902,54.828003,153.53381,106.54072,-14.068247,7.457743,183.65826,-74.29386,76.78828,115.70535,49.390907,72.66621,-155.51433,39.38471,8.146952,178.22128,-61.076378,89.87206,-28.872215,143.90636,-47.81448,-222.3464,-120.65685,-87.42802,-222.52383,244.59222,-126.29413,-107.91026,-21.666101,-77.9949,40.17091,-99.88885,-29.11117,34.573395,56.278652
127.58819,53.539806,-128.58018,38.844772,-128.92732,109.958496,-10.255169,91.1294,-15.715284,48.924576,-16.211214,-107.03646,68.52894,-13.477144,-50.182198,-164.3081,27.951305,-64.4907,23.642925,96.57667,259.4028,-54.139072,-11.837552,148.83655,-90.74863,18.670307,-193.92009,-12.16704,-36.885963,-80.18574,30.461334,47.702194,0.9537811,-95.72766,-32.575886,-14.060682,-26.117222,-34.913517,52.222446,108.3932,133.51291,-171.65317,81.342926,-22.25396,-50.464844,115.35845,37.04466,8.214872,223.42973,-61.248154,46.826435,-69.136986,153.42322,-40.722244,73.00476,-29.62082,113.03801,-56.046013,-33.400703,-69.10171,76.021515,-156.13472,176.953,-150.65324,22.338942,-14.673747,81.143524,31.406809,-78.23068,-80.22012,96.81353,112.64581
46.3936,39.793198,-138.33365,160.63147,-142.51813,88.81988,47.72737,-14.746445,44.423157,-60.313732,24.823933,-170.90591,3.924972,-61.306522,142.25519,-151.26003,48.037373,-61.08363,-20.768253,-13.8204775,278.5579,-10.736928,-80.35911,124.281044,-116.831375,-119.17727,-94.71139,40.26521,0.51499176,-113.063065,-45.897118,12.24936,70.639435,-210.95062,27.978655,-157.41653,-217.38565,-89.26976,43.74321,-22.530918,83.57032,-151.97762,176.50078,55.64168,-83.21597,52.562935,-86.735016,34.43679,118.02579,-88.00016,83.57775,-17.537306,114.44789,-11.126976,115.19522,-71.08974,3.992957,-66.40253,-98.954025,-58.355488,-1.0108455,-175.7389,265.58325,-49.657944,-104.32547,-57.154507,-207.20992,18.64833,15.668485,-121.18299,18.536572,67.28422
58.56715,11.361866,-63.936123,190.81485,-63.612946,95.673645,42.93032,-19.935743,23.018106,-39.035763,-1.6096022,-209.074,4.346219,16.70798,85.15369,-99.67378,6.7757626,-63.05166,-42.955917,104.79223,222.66258,-63.317665,-58.106445,64.07899,-199.57805,-23.999048,-73.00611,61.35006,-41.463524,-144.69022,-23.98311,-1.2145712,-18.22329,-182.68047,63.853012,-171.38193,-152.05742,-126.83678,242.99574,175.09047,109.15543,-148.33777,198.21587,151.71887,-46.553387,48.18503,-126.51032,35.070625,157.95715,-121.24631,29.404646,-107.47393,128.86575,-42.91096,173.08534,-56.516182,136.13332,-115.87919,-94.85671,-137.20949,-105.397644,-199.3065,262.38776,-79.08403,-52.118916,-62.99764,-109.90219,-45.027626,-2.895224,3.8156674,21.041374,-66.88522
87.39563,-70.26238,13.531139,44.931713,-91.72854,61.9202,-39.570927,3.1672807,74.245224,85.589325,2.0480535,-215.71289,-10.618604,46.623833,2.20156,-4.061237,-33.552986,-52.420372,42.372272,-14.240054,133.42162,32.554688,135.14062,-33.15471,108.398926,-69.79288,-249.12494,-34.204075,-25.99946,-116.73615,73.36454,89.2353,-38.80133,-49.312157,-129.84865,-129.12083,-94.56749,-8.528405,254.6003,3.0882797,101.85883,-184.77837,106.52932,-48.45356,-0.52434474,-13.741132,-80.59888,-169.5692,195.00165,-83.94688,69.04946,-94.499054,107.540245,-47.98708,50.528313,42.393,85.96719,-7.102577,-20.072933,-58.894566,203.08716,-15.715575,145.44029,80.31991,3.7005816,-23.972507,31.553564,-78.21773,-38.705894,-1.2338848,-180.37106,55.159523
21.63796,134.05179,-41.594425,202.53564,21.449162,43.290394,61.90077,3.0359817,24.208553,-8.94047,124.48792,-126.24338,-85.81741,-113.69658,-67.79166,-37.778248,168.48442,21.810377,25.443384,-53.551907,-4.36843,7.7247686,145.44472,92.236305,-0.19324505,-21.47468,-65.81872,-38.183033,36.874905,-52.741566,-61.222267,-117.146286,-34.522655,-7.180256,18.60819,-135.97264,-8.44124,-109.24256,64.912834,146.78969,100.584465,-66.61016,182.43,47.27161,-164.31982,78.65335,48.533604,-56.344707,122.36669,-161.33699,93.76792,-96.02155,72.356186,12.565159,314.52228,78.883286,197.02878,-105.388695,3.920579,-105.6869,40.97697,-207.66791,368.8604,-70.75607,-0.845821,27.118456,-151.77486,-78.136856,-46.669422,41.119022,93.990845,45.498028
